nodeName	altName	nodeAttr[nodesPresent, ]
PLGLA///LPAL2///PLGLB1///PLGLB2///PLG	PLGLA///LPAL2///PLGLB1///PLGLB2///PLG	cyan
VPS8///VPS8	VPS8///VPS8	cyan
ACADM	ACADM	cyan
PCMT1	PCMT1	cyan
RNF145	RNF145	cyan
ZNF626	ZNF626	cyan
R3HCC1L	R3HCC1L	cyan
ZFP36L1	ZFP36L1	cyan
VPS41	VPS41	cyan
VPS45	VPS45	cyan
PIGN	PIGN	cyan
MIS18BP1	MIS18BP1	cyan
EXOC1	EXOC1	cyan
FOXN2	FOXN2	cyan
IMPACT	IMPACT	cyan
TCAIM	TCAIM	cyan
COA1	COA1	cyan
KRCC1	KRCC1	cyan
CDC42BPB	CDC42BPB	cyan
NSMCE2	NSMCE2	cyan
ARFIP1	ARFIP1	cyan
METTL25	METTL25	cyan
CEP78	CEP78	cyan
HERC4	HERC4	cyan
LAMTOR3	LAMTOR3	cyan
CDKN2AIP	CDKN2AIP	cyan
ERMARD	ERMARD	cyan
GALK2	GALK2	cyan
DNA2	DNA2	cyan
UBAP1	UBAP1	cyan
ZNF280D	ZNF280D	cyan
FOPNL	FOPNL	cyan
CCDC77	CCDC77	cyan
DHFR2	DHFR2	cyan
TRAF3IP2	TRAF3IP2	cyan
IFT74	IFT74	cyan
PTPN1	PTPN1	cyan
ZNF302	ZNF302	cyan
NUDT12	NUDT12	cyan
SLC38A9	SLC38A9	cyan
ZNF738	ZNF738	cyan
CYTH1	CYTH1	cyan
ZNF420	ZNF420	cyan
NDUFB5	NDUFB5	cyan
SLF2	SLF2	cyan
AP4E1	AP4E1	cyan
SNAPC3	SNAPC3	cyan
MSH3	MSH3	cyan
RAD54B	RAD54B	cyan
AGGF1	AGGF1	cyan
RPL23AP53///RPL23AP87///RPL23AP82///RPL23AP7	RPL23AP53///RPL23AP87///RPL23AP82///RPL23AP7	cyan
METAP1	METAP1	cyan
TSNAX-DISC1///TSNAX	TSNAX-DISC1///TSNAX	cyan
ZNF350	ZNF350	cyan
ZSCAN26	ZSCAN26	cyan
ZBTB37	ZBTB37	cyan
PPWD1	PPWD1	cyan
DCAF17	DCAF17	cyan
