fromNode	toNode	weight	direction	fromAltName	toAltName
MLX	CPT2	0.0250993549267475	undirected	MLX	CPT2
MLX	HADH	0.0277668702533989	undirected	MLX	HADH
MLX	AKAP1	0.0246078962603511	undirected	MLX	AKAP1
MLX	SLC25A5	0.0278512152627867	undirected	MLX	SLC25A5
MLX	ITPK1	0.0205772345668573	undirected	MLX	ITPK1
MLX	SFPQ	0.0321364678008584	undirected	MLX	SFPQ
MLX	MFSD13A	0.0232574049148161	undirected	MLX	MFSD13A
MLX	BTAF1	0.0203761850735097	undirected	MLX	BTAF1
MLX	HMGCL	0.0215504564997188	undirected	MLX	HMGCL
MLX	HSD17B4	0.0204803823203652	undirected	MLX	HSD17B4
MLX	TLCD1	0.0247704280702689	undirected	MLX	TLCD1
MLX	TMEM53	0.0293281914208528	undirected	MLX	TMEM53
MLX	ERGIC1	0.0263330051441235	undirected	MLX	ERGIC1
MLX	RBM25	0.0238396752221841	undirected	MLX	RBM25
BCKDHA	CPT2	0.0219116188100351	undirected	BCKDHA	CPT2
BCKDHA	HMGCL	0.0222579675259716	undirected	BCKDHA	HMGCL
NAP1L5	CHD1	0.0205114452259538	undirected	NAP1L5	CHD1
SKIL	CHD1	0.0284766876623277	undirected	SKIL	CHD1
SKIL	DENND4A	0.0226782351104037	undirected	SKIL	DENND4A
MALT1	CHD1	0.0279737404191979	undirected	MALT1	CHD1
MALT1	CREM	0.0297753187511543	undirected	MALT1	CREM
CHD1	CREM	0.026452034868751	undirected	CHD1	CREM
CHD1	RANBP2	0.0302059966935926	undirected	CHD1	RANBP2
CHD1	DDX3X	0.0224581708782946	undirected	CHD1	DDX3X
CHD1	CSNK1A1	0.024775603368774	undirected	CHD1	CSNK1A1
CPT2	AKAP1	0.0223870974718059	undirected	CPT2	AKAP1
CPT2	HMGCL	0.0219323936579211	undirected	CPT2	HMGCL
CPT2	GMPR2	0.0230030992477802	undirected	CPT2	GMPR2
CPT2	HSD17B4	0.0251073170667536	undirected	CPT2	HSD17B4
FAM49A	CREM	0.0215699061878611	undirected	FAM49A	CREM
DENND4A	UAP1L1	0.020858758749829	undirected	DENND4A	UAP1L1
DENND4A	NIPSNAP1	0.0235938455149653	undirected	DENND4A	NIPSNAP1
CREM	PPP2R1B	0.0254206898773639	undirected	CREM	PPP2R1B
AKAP1	MRPS25	0.0306486679632979	undirected	AKAP1	MRPS25
ABHD4	IGF2R	0.0260176855050587	undirected	ABHD4	IGF2R
SLC25A5	ITPK1	0.0205615455631148	undirected	SLC25A5	ITPK1
SLC25A5	ERGIC1	0.0253302747920162	undirected	SLC25A5	ERGIC1
FAM135A	AHI1	0.0259295367901062	undirected	FAM135A	AHI1
ITPK1	ERGIC1	0.0208441657243193	undirected	ITPK1	ERGIC1
AHI1	IRF2	0.0241703153719964	undirected	AHI1	IRF2
SFPQ	HMGCL	0.0208259205840023	undirected	SFPQ	HMGCL
MFSD13A	TMEM251	0.0258766720431419	undirected	MFSD13A	TMEM251
TGIF2	SLC25A24	0.0221987325820472	undirected	TGIF2	SLC25A24
BTAF1	RBM25	0.0274439855289647	undirected	BTAF1	RBM25
SNX27	IGF2R	0.0204477087874056	undirected	SNX27	IGF2R
