nodeName	altName	nodeAttr[nodesPresent, ]
RFX3	RFX3	blue
CFAP61	CFAP61	blue
DDR1	DDR1	blue
PMS2P1	PMS2P1	blue
CDS1	CDS1	blue
CLCA2	CLCA2	blue
LRRC6	LRRC6	blue
IQUB	IQUB	blue
FAM83D	FAM83D	blue
UGT2B11///UGT2B17///UGT2B15///UGT2B10///UGT2B7	UGT2B11///UGT2B17///UGT2B15///UGT2B10///UGT2B7	blue
PI4KAP1///PI4KAP2///HIC2///PI4KA	PI4KAP1///PI4KAP2///HIC2///PI4KA	blue
ZNRD1	ZNRD1	blue
DMD	DMD	blue
HSD11B1	HSD11B1	blue
C6	C6	blue
IRF6	IRF6	blue
TCTEX1D1	TCTEX1D1	blue
CCDC30	CCDC30	blue
MDH1B	MDH1B	blue
NEK11	NEK11	blue
OSBPL6	OSBPL6	blue
NUCB2	NUCB2	blue
ZNF587B///ZNF814	ZNF587B///ZNF814	blue
GRAMD1C	GRAMD1C	blue
PI4KAP1///PI4KAP2///PI4KA	PI4KAP1///PI4KAP2///PI4KA	blue
ZNF440	ZNF440	blue
ITGA7	ITGA7	blue
RGS22	RGS22	blue
GRHL2	GRHL2	blue
BBS5	BBS5	blue
WDR60	WDR60	blue
AK9	AK9	blue
NBEAL2	NBEAL2	blue
LOC107987020///LOC107987020	LOC107987020///LOC107987020	blue
TTC12	TTC12	blue
TEX9	TEX9	blue
SYTL2	SYTL2	blue
IQCA1	IQCA1	blue
SERPINB3	SERPINB3	blue
CASC1	CASC1	blue
LOC100128816	LOC100128816	blue
GALNT10	GALNT10	blue
C11orf70	C11orf70	blue
ARMC4	ARMC4	blue
ATP9A	ATP9A	blue
CCDC170	CCDC170	blue
HSPA4L	HSPA4L	blue
TRIM2	TRIM2	blue
COLCA1	COLCA1	blue
MAATS1	MAATS1	blue
SPEF2	SPEF2	blue
ARMC2	ARMC2	blue
SPA17	SPA17	blue
MIPEP	MIPEP	blue
FAM174A	FAM174A	blue
KAT2A	KAT2A	blue
REC8	REC8	blue
CLDN3	CLDN3	blue
DCDC1	DCDC1	blue
CERKL	CERKL	blue
SPAG1	SPAG1	blue
NPC1	NPC1	blue
CALML4	CALML4	blue
DPCD///DPCD	DPCD///DPCD	blue
LRGUK	LRGUK	blue
TTC26	TTC26	blue
USP32P2///USP32P1///USP32///USP6	USP32P2///USP32P1///USP32///USP6	blue
HEY2	HEY2	blue
IFT81	IFT81	blue
KCNAB1	KCNAB1	blue
KRT5	KRT5	blue
CLUAP1	CLUAP1	blue
SNORD13P2	SNORD13P2	blue
IFT22	IFT22	blue
NSUN7	NSUN7	blue
ODF2L	ODF2L	blue
ST6GALNAC1	ST6GALNAC1	blue
KIF21A	KIF21A	blue
CFAP57	CFAP57	blue
ACADVL	ACADVL	blue
C9orf24	C9orf24	blue
PLPP2	PLPP2	blue
KIF2A	KIF2A	blue
CDRT1///FBXW10	CDRT1///FBXW10	blue
SMPD2	SMPD2	blue
EFCAB10	EFCAB10	blue
CFAP53	CFAP53	blue
CAPSL	CAPSL	blue
STOML3	STOML3	blue
NME5	NME5	blue
LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P	LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P	blue
GSTA2	GSTA2	blue
CRELD1	CRELD1	blue
NELL2	NELL2	blue
MNS1	MNS1	blue
IGF2BP2	IGF2BP2	blue
CCDC125	CCDC125	blue
LOC100499484///CCDC180///LOC100499484-C9ORF174	LOC100499484///CCDC180///LOC100499484-C9ORF174	blue
LOC650293///OR7E91P	LOC650293///OR7E91P	blue
ADGB	ADGB	blue
CELSR1	CELSR1	blue
SDK1	SDK1	blue
LOC729603	LOC729603	blue
DHRS9	DHRS9	blue
CYB5D1	CYB5D1	blue
HOOK1	HOOK1	blue
DCDC5	DCDC5	blue
MUC20	MUC20	blue
