nodeName	altName	nodeAttr[nodesPresent, ]
VSIG2	VSIG2	red
TMSB15A	TMSB15A	red
RUFY3	RUFY3	red
SFTPC	SFTPC	red
RAB3IP	RAB3IP	red
RGL3	RGL3	red
RRP7A	RRP7A	red
TAPT1	TAPT1	red
RASSF8	RASSF8	red
CIART	CIART	red
RYBP	RYBP	red
EHBP1	EHBP1	red
PATJ	PATJ	red
ARHGAP5	ARHGAP5	red
NKX2-1	NKX2-1	red
TPT1-AS1	TPT1-AS1	red
STON2	STON2	red
FNIP2	FNIP2	red
KDM7A	KDM7A	red
HILPDA	HILPDA	red
WWTR1	WWTR1	red
SDC1	SDC1	red
FERMT2	FERMT2	red
ERMP1	ERMP1	red
RASSF7	RASSF7	red
KAT2B	KAT2B	red
LOC102724562///MST1L///MST1P2///MST1	LOC102724562///MST1L///MST1P2///MST1	red
AJUBA	AJUBA	red
AMPD3	AMPD3	red
BEX4	BEX4	red
SMIM11A	SMIM11A	red
TRAK2	TRAK2	red
NSF	NSF	red
SETSIP///SET	SETSIP///SET	red
STARD7	STARD7	red
JADE3	JADE3	red
ZNF211	ZNF211	red
EPS8L2	EPS8L2	red
ADA	ADA	red
LOC642846///DDX12P///DDX11	LOC642846///DDX12P///DDX11	red
ALS2CL	ALS2CL	red
BEX3	BEX3	red
ZBTB44	ZBTB44	red
LARP4B	LARP4B	red
FBXO25	FBXO25	red
SBDS	SBDS	red
ADCY8	ADCY8	red
TCEAL2	TCEAL2	red
USP12	USP12	red
MDGA1	MDGA1	red
TTF2	TTF2	red
S100A13	S100A13	red
EVA1A	EVA1A	red
CDH3	CDH3	red
EPOR	EPOR	red
CCSER2	CCSER2	red
ADCY6	ADCY6	red
AKTIP	AKTIP	red
PABPC4	PABPC4	red
AK4	AK4	red
LUC7L	LUC7L	red
CHD1L	CHD1L	red
OLFML2A	OLFML2A	red
TRIM24	TRIM24	red
ZNF250	ZNF250	red
NLRP2	NLRP2	red
MPP5	MPP5	red
MYO6	MYO6	red
SPAG9	SPAG9	red
TMEM136///TMEM136	TMEM136///TMEM136	red
MGAT2	MGAT2	red
KIAA1549///BRAF///BRAF	KIAA1549///BRAF///BRAF	red
SLC11A2	SLC11A2	red
PDLIM2	PDLIM2	red
ZFP28	ZFP28	red
ALDH3A2	ALDH3A2	red
PROS1	PROS1	red
SNORA55	SNORA55	red
EIF4G3	EIF4G3	red
MID2	MID2	red
COBLL1	COBLL1	red
TP73-AS1	TP73-AS1	red
CD9	CD9	red
ADORA2B	ADORA2B	red
STAM	STAM	red
CACNG4	CACNG4	red
SUN1	SUN1	red
RMND5A	RMND5A	red
DBP	DBP	red
HACD1	HACD1	red
RAPGEF2	RAPGEF2	red
PABPC1	PABPC1	red
VGLL4	VGLL4	red
SSFA2	SSFA2	red
MYO9A	MYO9A	red
MRPS36	MRPS36	red
SCO1	SCO1	red
RHBDF2	RHBDF2	red
RPSAP58	RPSAP58	red
NSMAF	NSMAF	red
SGPL1	SGPL1	red
SPRYD7	SPRYD7	red
CST6	CST6	red
STX19	STX19	red
AMOT	AMOT	red
RNF103-CHMP3///CHMP3	RNF103-CHMP3///CHMP3	red
PHLPP1	PHLPP1	red
RILPL1	RILPL1	red
ZNF134	ZNF134	red
TDRD7	TDRD7	red
SGMS1	SGMS1	red
MECR	MECR	red
COQ8B	COQ8B	red
DIRC2	DIRC2	red
GNAQ	GNAQ	red
VGLL1	VGLL1	red
FZD1	FZD1	red
OAF	OAF	red
