nodeName	altName	nodeAttr[nodesPresent, ]
WISP1	WISP1	brown
SLC35E2B	SLC35E2B	brown
TIMM17A	TIMM17A	brown
SEMA6B	SEMA6B	brown
RPF2	RPF2	brown
VDR	VDR	brown
SNORD36B	SNORD36B	brown
TAF1D	TAF1D	brown
SNORA24	SNORA24	brown
SEH1L	SEH1L	brown
KLHDC2	KLHDC2	brown
YPEL3	YPEL3	brown
STK17A	STK17A	brown
MAK16	MAK16	brown
PLEKHA2	PLEKHA2	brown
SEPP1	SEPP1	brown
TMEM159///TMEM159	TMEM159///TMEM159	brown
GBE1	GBE1	brown
SRFBP1	SRFBP1	brown
NOP14	NOP14	brown
TNIK	TNIK	brown
MAGI3	MAGI3	brown
SNORA7B	SNORA7B	brown
HSD17B11	HSD17B11	brown
LDB1	LDB1	brown
ACSS1	ACSS1	brown
MRI1	MRI1	brown
SNORA27	SNORA27	brown
WDR12	WDR12	brown
TPCN1	TPCN1	brown
GUSBP11	GUSBP11	brown
STRADB	STRADB	brown
NOP58	NOP58	brown
IPO7	IPO7	brown
UTP15	UTP15	brown
SCRN1	SCRN1	brown
FAM214A	FAM214A	brown
GNL2	GNL2	brown
SNORA3B	SNORA3B	brown
UTP3	UTP3	brown
CCDC28A	CCDC28A	brown
NEBL	NEBL	brown
DDX18	DDX18	brown
NIPAL3	NIPAL3	brown
FARSB	FARSB	brown
SENP3-EIF4A1///EIF4A1	SENP3-EIF4A1///EIF4A1	brown
XBP1	XBP1	brown
DDX60L	DDX60L	brown
CIRBP	CIRBP	brown
GABPB1	GABPB1	brown
AMD1	AMD1	brown
SNORD38B	SNORD38B	brown
NPHP3-ACAD11///NPHP3	NPHP3-ACAD11///NPHP3	brown
SNORA33///SNORD101	SNORA33///SNORD101	brown
MSANTD3-TMEFF1///MSANTD3	MSANTD3-TMEFF1///MSANTD3	brown
BYSL	BYSL	brown
EREG	EREG	brown
POLR1B	POLR1B	brown
BMS1	BMS1	brown
RRS1	RRS1	brown
PNPT1	PNPT1	brown
NCOA5	NCOA5	brown
ZPR1	ZPR1	brown
RRP15	RRP15	brown
ACER3	ACER3	brown
IFI16	IFI16	brown
GPR75-ASB3///ASB3	GPR75-ASB3///ASB3	brown
ULK2	ULK2	brown
PMM2	PMM2	brown
ZFYVE21///ZFYVE21	ZFYVE21///ZFYVE21	brown
TSC22D1	TSC22D1	brown
FKBP9	FKBP9	brown
NOP16	NOP16	brown
SNHG1///SNORD22	SNHG1///SNORD22	brown
KAT6B	KAT6B	brown
KIAA1671	KIAA1671	brown
E2F6	E2F6	brown
FGGY	FGGY	brown
8-Mar	8-Mar	brown
URB1	URB1	brown
ING4	ING4	brown
SNORA33	SNORA33	brown
CDC7	CDC7	brown
ZBTB11-AS1	ZBTB11-AS1	brown
C11orf54	C11orf54	brown
FBXL20	FBXL20	brown
RNASE4///ANG	RNASE4///ANG	brown
HSP90AA1	HSP90AA1	brown
GART	GART	brown
SNORA65	SNORA65	brown
LINC01000///LINC00266-1	LINC01000///LINC00266-1	brown
NUMA1	NUMA1	brown
ATP6V1D	ATP6V1D	brown
PDCD11	PDCD11	brown
LOC100133315	LOC100133315	brown
GRPEL1	GRPEL1	brown
MARC2///MARC2	MARC2///MARC2	brown
SNORA6	SNORA6	brown
C5orf45	C5orf45	brown
PROSER1	PROSER1	brown
HPRT1	HPRT1	brown
TMEM70	TMEM70	brown
SLC9B2	SLC9B2	brown
SUMF1	SUMF1	brown
ITGAV	ITGAV	brown
AUH	AUH	brown
ZYG11B	ZYG11B	brown
GPATCH4	GPATCH4	brown
HSP90AA6P	HSP90AA6P	brown
IFT122	IFT122	brown
SNORD76///GAS5	SNORD76///GAS5	brown
ABCF2	ABCF2	brown
SLC35D2	SLC35D2	brown
MAPK6	MAPK6	brown
PCMTD2	PCMTD2	brown
NTAN1	NTAN1	brown
WDR43	WDR43	brown
LYAR	LYAR	brown
FBXO42	FBXO42	brown
PRPS1	PRPS1	brown
ASCC3	ASCC3	brown
HMGN3	HMGN3	brown
SND1-IT1	SND1-IT1	brown
CYCS	CYCS	brown
FAM60A	FAM60A	brown
BTBD8	BTBD8	brown
MGEA5	MGEA5	brown
TSR1	TSR1	brown
ENTPD7	ENTPD7	brown
CHCHD7	CHCHD7	brown
SLC30A1	SLC30A1	brown
TCERG1	TCERG1	brown
DPEP2	DPEP2	brown
CCT5	CCT5	brown
VSTM4	VSTM4	brown
FAM117B	FAM117B	brown
LMAN2L	LMAN2L	brown
UCK2	UCK2	brown
ZNF362	ZNF362	brown
TFDP2	TFDP2	brown
CAMK2G	CAMK2G	brown
STK40	STK40	brown
WDR36	WDR36	brown
CTPS2	CTPS2	brown
PLPP5	PLPP5	brown
COQ8A	COQ8A	brown
NISCH	NISCH	brown
KIAA0430	KIAA0430	brown
PAICS	PAICS	brown
NIPA2	NIPA2	brown
EXOSC2	EXOSC2	brown
ATP11C	ATP11C	brown
AEN	AEN	brown
MFAP3	MFAP3	brown
NINL	NINL	brown
TUBG2	TUBG2	brown
CDKN1B	CDKN1B	brown
TXNDC16	TXNDC16	brown
PRPF4	PRPF4	brown
DNAJC2	DNAJC2	brown
AAMDC	AAMDC	brown
HECTD4	HECTD4	brown
NUDCD1	NUDCD1	brown
HRH1	HRH1	brown
MPHOSPH6	MPHOSPH6	brown
METTL2A	METTL2A	brown
RNASEH1	RNASEH1	brown
WDR77	WDR77	brown
HSP90AA2P	HSP90AA2P	brown
NDUFAF4	NDUFAF4	brown
SNRPF	SNRPF	brown
CNNM3	CNNM3	brown
PEA15	PEA15	brown
CERS4	CERS4	brown
RAD52	RAD52	brown
MMS19	MMS19	brown
NAA25	NAA25	brown
TNFRSF10A	TNFRSF10A	brown
CCDC71L	CCDC71L	brown
IDH3A	IDH3A	brown
SNORD45C	SNORD45C	brown
GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N	GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N	brown
FOXN3	FOXN3	brown
SNORD38A	SNORD38A	brown
ITFG2	ITFG2	brown
WDR4	WDR4	brown
POLR1C	POLR1C	brown
CYP39A1	CYP39A1	brown
BRIX1	BRIX1	brown
FBXL4	FBXL4	brown
LETMD1	LETMD1	brown
NSUN2	NSUN2	brown
LRG1	LRG1	brown
MIR155///MIR155HG	MIR155///MIR155HG	brown
TTC27	TTC27	brown
TDRD3	TDRD3	brown
TEX10	TEX10	brown
EPT1	EPT1	brown
POMP	POMP	brown
UBXN7	UBXN7	brown
NAA15	NAA15	brown
ANGPTL4	ANGPTL4	brown
EEF1E1-BLOC1S5///EEF1E1	EEF1E1-BLOC1S5///EEF1E1	brown
DHX9	DHX9	brown
LSG1	LSG1	brown
TMEM165	TMEM165	brown
RIOK1	RIOK1	brown
GRWD1	GRWD1	brown
FHL3	FHL3	brown
E2F3	E2F3	brown
PISD	PISD	brown
GTPBP4	GTPBP4	brown
LARS	LARS	brown
NBR1	NBR1	brown
UTP20	UTP20	brown
MAP3K12	MAP3K12	brown
DENND6A	DENND6A	brown
UMPS	UMPS	brown
EIF3J	EIF3J	brown
POP1	POP1	brown
METTL1	METTL1	brown
KDM4A	KDM4A	brown
HSPA9	HSPA9	brown
MYBBP1A	MYBBP1A	brown
UTP11	UTP11	brown
TBL1X	TBL1X	brown
ZFYVE1	ZFYVE1	brown
PAN2	PAN2	brown
E2F5	E2F5	brown
ICK	ICK	brown
TK2	TK2	brown
