nodeName	altName	nodeAttr[nodesPresent, ]
SPCS3	SPCS3	black
RFC4	RFC4	black
DNAJB9	DNAJB9	black
GORAB	GORAB	black
EFNA1	EFNA1	black
MXRA7	MXRA7	black
NDUFAF1	NDUFAF1	black
NDUFB6	NDUFB6	black
TCEA3	TCEA3	black
SNRPE	SNRPE	black
LYSMD3	LYSMD3	black
PNRC1	PNRC1	black
MSANTD4	MSANTD4	black
PSMD14	PSMD14	black
TDG	TDG	black
RFC3	RFC3	black
FAM173B	FAM173B	black
EPB41L4A-AS1	EPB41L4A-AS1	black
GSKIP	GSKIP	black
EPRS	EPRS	black
RRM2B	RRM2B	black
H3F3AP4///H3F3A	H3F3AP4///H3F3A	black
MRPS28///TPD52	MRPS28///TPD52	black
NUP37	NUP37	black
TOM1L2	TOM1L2	black
NUDT9	NUDT9	black
RNF219	RNF219	black
BLOC1S2	BLOC1S2	black
CAT	CAT	black
LMBR1L	LMBR1L	black
C12orf4	C12orf4	black
TSEN15	TSEN15	black
TMA16	TMA16	black
CHMP2B	CHMP2B	black
USP54	USP54	black
RANBP6	RANBP6	black
FN3KRP	FN3KRP	black
THUMPD3	THUMPD3	black
TEFM	TEFM	black
PIGB	PIGB	black
LINC00998	LINC00998	black
PHF1	PHF1	black
KTI12///TXNDC12	KTI12///TXNDC12	black
OTUD6B	OTUD6B	black
NOL8	NOL8	black
HDAC5	HDAC5	black
UGGT2	UGGT2	black
AGRN	AGRN	black
ASNS	ASNS	black
YAE1D1	YAE1D1	black
PUS7L	PUS7L	black
PTS	PTS	black
ZC3H8	ZC3H8	black
SDHAP2///SDHAP1///LOC220729	SDHAP2///SDHAP1///LOC220729	black
JRKL	JRKL	black
IL17RE	IL17RE	black
RANBP1	RANBP1	black
FBXO4	FBXO4	black
ZNHIT6	ZNHIT6	black
DLG5	DLG5	black
ITGA3	ITGA3	black
UBLCP1	UBLCP1	black
EXOSC3	EXOSC3	black
GFPT1	GFPT1	black
CLSTN2	CLSTN2	black
RPL22L1	RPL22L1	black
GTF2H1	GTF2H1	black
ZNF143	ZNF143	black
TYW5	TYW5	black
PEBP1	PEBP1	black
MORF4L2	MORF4L2	black
DDAH2	DDAH2	black
ALDH2	ALDH2	black
ZMPSTE24	ZMPSTE24	black
RP2	RP2	black
TWF1	TWF1	black
MTFR1	MTFR1	black
LSM5	LSM5	black
LNPK	LNPK	black
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	black
DNAJC3	DNAJC3	black
OSTC	OSTC	black
RBBP8	RBBP8	black
MAGOHB	MAGOHB	black
MRPS18C	MRPS18C	black
FOLR1	FOLR1	black
SKAP2	SKAP2	black
PSMA2///PSMA2	PSMA2///PSMA2	black
SLMO2-ATP5E///PRELID3B	SLMO2-ATP5E///PRELID3B	black
VBP1	VBP1	black
GANC///CAPN3	GANC///CAPN3	black
ATP8B2	ATP8B2	black
SDHAP3///SDHAP2///SDHAP1///SDHA	SDHAP3///SDHAP2///SDHAP1///SDHA	black
TPK1	TPK1	black
MTRF1L	MTRF1L	black
LOC729080///GCSH	LOC729080///GCSH	black
HSP90B1	HSP90B1	black
GTF2A2	GTF2A2	black
ZDHHC21	ZDHHC21	black
HIGD1A	HIGD1A	black
ZNF28	ZNF28	black
EIF1AX	EIF1AX	black
TBC1D2B	TBC1D2B	black
PSMA3	PSMA3	black
GALNT7	GALNT7	black
MMADHC	MMADHC	black
CCDC58	CCDC58	black
PRMT3	PRMT3	black
SMARCAD1	SMARCAD1	black
PMS1	PMS1	black
ZNF195	ZNF195	black
MRPL15	MRPL15	black
RECQL	RECQL	black
CYTH2	CYTH2	black
RCHY1	RCHY1	black
TRNT1	TRNT1	black
SMC2	SMC2	black
UEVLD	UEVLD	black
SNORD115-40	SNORD115-40	black
GLTSCR2	GLTSCR2	black
HAUS1	HAUS1	black
HEBP1	HEBP1	black
ERI1	ERI1	black
TPMT	TPMT	black
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	black
TEX30	TEX30	black
FOCAD	FOCAD	black
FAM49B	FAM49B	black
SPDL1	SPDL1	black
FBXW4P1	FBXW4P1	black
SHQ1	SHQ1	black
TFAM	TFAM	black
TMEM167A	TMEM167A	black
TBCE	TBCE	black
XRCC4	XRCC4	black
ALG11///UTP14C	ALG11///UTP14C	black
TMEM63A	TMEM63A	black
IKBIP	IKBIP	black
LOC150776///SMPD4	LOC150776///SMPD4	black
KMT2A	KMT2A	black
PSMD12	PSMD12	black
AVEN	AVEN	black
MRPL50	MRPL50	black
XPO1	XPO1	black
C6orf203	C6orf203	black
FASTKD2	FASTKD2	black
SERBP1	SERBP1	black
SLC39A6	SLC39A6	black
MRPL39	MRPL39	black
LOC440311///GLTSCR2	LOC440311///GLTSCR2	black
MRPL3	MRPL3	black
