nodeName	altName	nodeAttr[nodesPresent, ]
PTPN14	PTPN14	pink
ISM1	ISM1	pink
SIRPB2	SIRPB2	pink
MYD88	MYD88	pink
TLR5	TLR5	pink
PROCR	PROCR	pink
UBE2J1	UBE2J1	pink
CSPG4P5	CSPG4P5	pink
C11orf98///LBHD1	C11orf98///LBHD1	pink
GRB2	GRB2	pink
ABI2	ABI2	pink
PARD3B	PARD3B	pink
NUBP1	NUBP1	pink
1-Mar	1-Mar	pink
RASSF4	RASSF4	pink
HNRNPLL	HNRNPLL	pink
PYGO1	PYGO1	pink
PCDHA4	PCDHA4	pink
CRLF3	CRLF3	pink
FAM126A	FAM126A	pink
MKNK1	MKNK1	pink
GRK2	GRK2	pink
MSL3	MSL3	pink
SUPT3H	SUPT3H	pink
IL27RA	IL27RA	pink
ATG7	ATG7	pink
PCDHA3	PCDHA3	pink
BID	BID	pink
POLA2	POLA2	pink
ZNRF3	ZNRF3	pink
ST3GAL2	ST3GAL2	pink
ASB9	ASB9	pink
SHKBP1	SHKBP1	pink
PRKCI	PRKCI	pink
TMEM173	TMEM173	pink
ABI3	ABI3	pink
PSEN2	PSEN2	pink
GMIP	GMIP	pink
MTMR14	MTMR14	pink
OAT	OAT	pink
ARHGDIB	ARHGDIB	pink
MICB	MICB	pink
NUP93	NUP93	pink
ATP6V1B2	ATP6V1B2	pink
CSF2RA	CSF2RA	pink
AHCTF1P1///AHCTF1	AHCTF1P1///AHCTF1	pink
GPR161	GPR161	pink
LRRC31	LRRC31	pink
CXorf38	CXorf38	pink
RNF148	RNF148	pink
LDLRAD4	LDLRAD4	pink
RNF149	RNF149	pink
GPHN	GPHN	pink
MAGI2	MAGI2	pink
PPP1R9B	PPP1R9B	pink
SLC30A4	SLC30A4	pink
OGFR	OGFR	pink
SASH3	SASH3	pink
CC2D2B	CC2D2B	pink
DIP2C	DIP2C	pink
SH3BP2	SH3BP2	pink
VWA2	VWA2	pink
DENND4B	DENND4B	pink
OSBPL9	OSBPL9	pink
ADAT1	ADAT1	pink
RPA4	RPA4	pink
TWSG1	TWSG1	pink
PTPDC1	PTPDC1	pink
GIT2	GIT2	pink
C7orf43	C7orf43	pink
MYRIP	MYRIP	pink
IRF5	IRF5	pink
CAP1	CAP1	pink
TMEM51	TMEM51	pink
MCM5	MCM5	pink
PPP6R1	PPP6R1	pink
RBM47	RBM47	pink
RIN3	RIN3	pink
H2AFY	H2AFY	pink
USP37	USP37	pink
YIPF1	YIPF1	pink
LAT2	LAT2	pink
IL10RB///IL10RB	IL10RB///IL10RB	pink
GPR132	GPR132	pink
RGS19	RGS19	pink
ZDHHC18///ZDHHC18	ZDHHC18///ZDHHC18	pink
PDP1	PDP1	pink
PCDHA7	PCDHA7	pink
WDR37	WDR37	pink
REEP3	REEP3	pink
PTAFR	PTAFR	pink
PTPA	PTPA	pink
PCDHA11	PCDHA11	pink
TMEM132C	TMEM132C	pink
CHFR	CHFR	pink
CBL	CBL	pink
SLC12A6	SLC12A6	pink
C17orf62	C17orf62	pink
KCNK6	KCNK6	pink
TMEM263	TMEM263	pink
KCTD11///ACAP1	KCTD11///ACAP1	pink
ZNF880	ZNF880	pink
SNRPC	SNRPC	pink
YAP1	YAP1	pink
ZRANB1	ZRANB1	pink
ATXN7L3	ATXN7L3	pink
VAPA	VAPA	pink
HIPK3	HIPK3	pink
SIGLEC16	SIGLEC16	pink
TMEM69	TMEM69	pink
AIG1	AIG1	pink
CHSY3	CHSY3	pink
NAF1	NAF1	pink
ALS2	ALS2	pink
RIPK3	RIPK3	pink
NECAP2	NECAP2	pink
TRIM21	TRIM21	pink
C16orf52	C16orf52	pink
C16orf54	C16orf54	pink
TRIM26	TRIM26	pink
RFWD3	RFWD3	pink
NT5C1B-RDH14///RDH14	NT5C1B-RDH14///RDH14	pink
CASP4	CASP4	pink
UBN1	UBN1	pink
PCYT1A	PCYT1A	pink
TACC3	TACC3	pink
MAST3	MAST3	pink
ABCC10	ABCC10	pink
SKP1	SKP1	pink
ADAMDEC1	ADAMDEC1	pink
ACTR10	ACTR10	pink
