nodeName	altName	nodeAttr[nodesPresent, ]
AFAP1L2	AFAP1L2	midnightblue
PTK2B	PTK2B	midnightblue
ISYNA1	ISYNA1	midnightblue
PCDHB11	PCDHB11	midnightblue
SGCB	SGCB	midnightblue
PCDHB12	PCDHB12	midnightblue
SPIN1	SPIN1	midnightblue
ARHGAP24	ARHGAP24	midnightblue
STAT5A	STAT5A	midnightblue
TET1	TET1	midnightblue
SDC2	SDC2	midnightblue
ANO6	ANO6	midnightblue
DOCK1	DOCK1	midnightblue
DDR2	DDR2	midnightblue
KCNN3	KCNN3	midnightblue
MBNL2	MBNL2	midnightblue
CYTH3	CYTH3	midnightblue
ARMCX5-GPRASP2///GPRASP2	ARMCX5-GPRASP2///GPRASP2	midnightblue
HGSNAT	HGSNAT	midnightblue
CPQ	CPQ	midnightblue
PGR	PGR	midnightblue
MASP1	MASP1	midnightblue
PTK2	PTK2	midnightblue
TCEA2	TCEA2	midnightblue
ZNF423	ZNF423	midnightblue
ZC3HAV1L	ZC3HAV1L	midnightblue
ZSWIM5	ZSWIM5	midnightblue
IRS1	IRS1	midnightblue
ZNF618	ZNF618	midnightblue
GGA3	GGA3	midnightblue
FAM114A1	FAM114A1	midnightblue
PLEKHA6	PLEKHA6	midnightblue
PPT2-EGFL8///EGFL8///PPT2	PPT2-EGFL8///EGFL8///PPT2	midnightblue
ZNF662	ZNF662	midnightblue
ZNF135	ZNF135	midnightblue
MAML2///MAML2	MAML2///MAML2	midnightblue
ARHGEF12	ARHGEF12	midnightblue
MAST4	MAST4	midnightblue
SLC23A2	SLC23A2	midnightblue
LAPTM4A	LAPTM4A	midnightblue
SETBP1	SETBP1	midnightblue
ZDHHC15	ZDHHC15	midnightblue
LINC01560	LINC01560	midnightblue
TCF12	TCF12	midnightblue
CCDC50	CCDC50	midnightblue
RYK	RYK	midnightblue
