nodeName	altName	nodeAttr[nodesPresent, ]
MRPL36	MRPL36	darkorange
H2AFZ	H2AFZ	darkorange
HAX1	HAX1	darkorange
ALG14	ALG14	darkorange
NDUFA6	NDUFA6	darkorange
HMBS	HMBS	darkorange
HIST1H4F	HIST1H4F	darkorange
DUS1L	DUS1L	darkorange
KLHL12	KLHL12	darkorange
NDUFS6	NDUFS6	darkorange
FAM58A	FAM58A	darkorange
RPS19BP1	RPS19BP1	darkorange
HAUS4	HAUS4	darkorange
TXNDC17///TXNDC17	TXNDC17///TXNDC17	darkorange
MRPL46	MRPL46	darkorange
LSM1	LSM1	darkorange
MRPS34	MRPS34	darkorange
USMG5	USMG5	darkorange
MED11	MED11	darkorange
TXNL4A	TXNL4A	darkorange
COPS9///COPS9	COPS9///COPS9	darkorange
RPS14	RPS14	darkorange
DNPH1	DNPH1	darkorange
PSMA7	PSMA7	darkorange
SSNA1	SSNA1	darkorange
POLR2G	POLR2G	darkorange
PCDHA6	PCDHA6	darkorange
NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3	NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3	darkorange
TMEM141	TMEM141	darkorange
POLDIP2	POLDIP2	darkorange
PRDX5	PRDX5	darkorange
RBM33	RBM33	darkorange
TSPAN17	TSPAN17	darkorange
RPSAP36///RPSAP19///RPSAP9///RPSAP58///RPSAP15///RPSA	RPSAP36///RPSAP19///RPSAP9///RPSAP58///RPSAP15///RPSA	darkorange
NAA38	NAA38	darkorange
RPS2	RPS2	darkorange
RNASEH2C	RNASEH2C	darkorange
YLPM1	YLPM1	darkorange
USF2	USF2	darkorange
HEBP2	HEBP2	darkorange
HAUS2	HAUS2	darkorange
SELT	SELT	darkorange
SNORA33///RPS12	SNORA33///RPS12	darkorange
RAB32	RAB32	darkorange
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1	darkorange
TMEM223	TMEM223	darkorange
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	darkorange
TRAPPC5	TRAPPC5	darkorange
NDUFA13	NDUFA13	darkorange
LSM4	LSM4	darkorange
MRPL53	MRPL53	darkorange
MRPS11	MRPS11	darkorange
SPAG7	SPAG7	darkorange
ROMO1	ROMO1	darkorange
RPS9	RPS9	darkorange
PNPLA4	PNPLA4	darkorange
MEF2D	MEF2D	darkorange
LSM2	LSM2	darkorange
RPS18P9	RPS18P9	darkorange
ATP5O	ATP5O	darkorange
MGST3///MGST3	MGST3///MGST3	darkorange
ATP5J2	ATP5J2	darkorange
FAM206A	FAM206A	darkorange
SDHB	SDHB	darkorange
ETFB	ETFB	darkorange
RWDD1	RWDD1	darkorange
NDUFA12	NDUFA12	darkorange
RNF181	RNF181	darkorange
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	darkorange
TCEB2	TCEB2	darkorange
RPS18P9///RPS18	RPS18P9///RPS18	darkorange
NDUFAB1	NDUFAB1	darkorange
RPL36A-HNRNPH2///FSTL5///RPL36A	RPL36A-HNRNPH2///FSTL5///RPL36A	darkorange
SLMO2-ATP5E///ATP5E	SLMO2-ATP5E///ATP5E	darkorange
RPL19	RPL19	darkorange
UBL5	UBL5	darkorange
UXT	UXT	darkorange
AURKAIP1	AURKAIP1	darkorange
ANAPC15	ANAPC15	darkorange
CHCHD1	CHCHD1	darkorange
RPS21	RPS21	darkorange
FAM162A	FAM162A	darkorange
CHD2	CHD2	darkorange
SUMO3	SUMO3	darkorange
RPL10A	RPL10A	darkorange
C14orf2///C14orf2	C14orf2///C14orf2	darkorange
ZDHHC12	ZDHHC12	darkorange
RNU5F-1	RNU5F-1	darkorange
NELFE	NELFE	darkorange
PFDN5	PFDN5	darkorange
UQCRQ	UQCRQ	darkorange
RPL36	RPL36	darkorange
COX5B	COX5B	darkorange
SNORA19	SNORA19	darkorange
EMC3	EMC3	darkorange
RPSAP36///RPSAP19///RPSAP9///RPSAP58///RPSAP15///RPSAP52///RPSA	RPSAP36///RPSAP19///RPSAP9///RPSAP58///RPSAP15///RPSAP52///RPSA	darkorange
PUDP	PUDP	darkorange
COMMD6	COMMD6	darkorange
PSMD8	PSMD8	darkorange
UPF3B	UPF3B	darkorange
CLTA	CLTA	darkorange
RPL35	RPL35	darkorange
RNVU1-6	RNVU1-6	darkorange
MRPL41	MRPL41	darkorange
GPN1	GPN1	darkorange
NDUFA8	NDUFA8	darkorange
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///PKD1P2///NPIPA1///PKD1	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///PKD1P2///NPIPA1///PKD1	darkorange
UBE2F-SCLY///UBE2F	UBE2F-SCLY///UBE2F	darkorange
RPS7	RPS7	darkorange
FAM96B	FAM96B	darkorange
LOC101060386///SMG1P3///SMG1P1///SMG1P5///SMG1P2///SMG1	LOC101060386///SMG1P3///SMG1P1///SMG1P5///SMG1P2///SMG1	darkorange
SPG21	SPG21	darkorange
YY1AP1	YY1AP1	darkorange
LRRC75A-AS1	LRRC75A-AS1	darkorange
TBCB	TBCB	darkorange
ZNHIT3	ZNHIT3	darkorange
COX14	COX14	darkorange
TMEM14C	TMEM14C	darkorange
TAF12	TAF12	darkorange
FIS1	FIS1	darkorange
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPB9///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPB9///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	darkorange
BUD31	BUD31	darkorange
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	darkorange
NDUFV2	NDUFV2	darkorange
EMC6	EMC6	darkorange
POLE4	POLE4	darkorange
PHF5A	PHF5A	darkorange
SMIM20	SMIM20	darkorange
COMMD4///COMMD4	COMMD4///COMMD4	darkorange
TMEM216	TMEM216	darkorange
MRPL23	MRPL23	darkorange
PROSC	PROSC	darkorange
MKL1///RBM15///MKL1	MKL1///RBM15///MKL1	darkorange
POP7	POP7	darkorange
EDF1	EDF1	darkorange
SNRPB2	SNRPB2	darkorange
DMKN	DMKN	darkorange
TMA7	TMA7	darkorange
RPL34	RPL34	darkorange
RPS10-NUDT3///RPS10	RPS10-NUDT3///RPS10	darkorange
SCAF4	SCAF4	darkorange
CLPP	CLPP	darkorange
PSMB1	PSMB1	darkorange
GPATCH8	GPATCH8	darkorange
EMC4///EMC4	EMC4///EMC4	darkorange
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	darkorange
YTHDC1	YTHDC1	darkorange
UQCR11	UQCR11	darkorange
PMVK	PMVK	darkorange
RPL27A	RPL27A	darkorange
SPEN	SPEN	darkorange
PTPMT1	PTPMT1	darkorange
MRPL33///MRPL33	MRPL33///MRPL33	darkorange
JAGN1	JAGN1	darkorange
RPL23P8	RPL23P8	darkorange
MAP2K2	MAP2K2	darkorange
IAH1	IAH1	darkorange
ATRAID	ATRAID	darkorange
MEA1	MEA1	darkorange
COX7C	COX7C	darkorange
NDUFC1	NDUFC1	darkorange
COX6B1	COX6B1	darkorange
LOC100996763///NOTCH2NL///NOTCH2	LOC100996763///NOTCH2NL///NOTCH2	darkorange
ZFAS1	ZFAS1	darkorange
C14orf166	C14orf166	darkorange
MRPL57	MRPL57	darkorange
ZBTB8OS	ZBTB8OS	darkorange
TCF20	TCF20	darkorange
NCBP2-AS2	NCBP2-AS2	darkorange
NDUFA4	NDUFA4	darkorange
ATPIF1	ATPIF1	darkorange
EXOSC1	EXOSC1	darkorange
COX4I1	COX4I1	darkorange
NDUFB7	NDUFB7	darkorange
TRIAP1	TRIAP1	darkorange
SIN3A	SIN3A	darkorange
TBCA	TBCA	darkorange
RPS27///RPS27	RPS27///RPS27	darkorange
WDR45	WDR45	darkorange
POLR2J	POLR2J	darkorange
NEDD8-MDP1///NEDD8	NEDD8-MDP1///NEDD8	darkorange
