nodeName	altName	nodeAttr[nodesPresent, ]
LOC389834	LOC389834	grey
LOC100233156///TEKT4P2///MAFIP	LOC100233156///TEKT4P2///MAFIP	grey
LINC00268	LINC00268	grey
SNORD59B	SNORD59B	grey
USP41///USP18	USP41///USP18	grey
USP18	USP18	grey
CRIPAK	CRIPAK	grey
SNORD59A	SNORD59A	grey
SPANXA2-OT1	SPANXA2-OT1	grey
UVSSA	UVSSA	grey
ACOX3	ACOX3	grey
